id,name,genre,record_label,chart_data,tour_data
Q47122,Enrique Iglesias,rhythm and blues,Fonovisa Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,pop rock,Fonovisa Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,Latin pop,Fonovisa Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,pop music,Universal Republic Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,rhythm and blues,Universal Republic Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,pop rock,Universal Republic Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,Latin pop,Universal Republic Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47162,Romain Rolland,,,,
Q47284,Robert Rodriguez,,,,
Q47447,Ed Sheeran,alternative rock,Atlantic Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,rock music,Atlantic Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,pop music,Atlantic Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,folk music,Atlantic Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,soft rock,Atlantic Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,folk-pop,Atlantic Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,alternative rock,Elektra,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,rock music,Elektra,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,pop music,Elektra,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,folk music,Elektra,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,soft rock,Elektra,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,folk-pop,Elektra,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,alternative rock,Asylum Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,rock music,Asylum Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,pop music,Asylum Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,folk music,Asylum Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,soft rock,Asylum Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,folk-pop,Asylum Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,alternative rock,Gingerbread Man Records,I See Fire on Satellite Award for Best Original Song,
Q47447,Ed Sheeran,rock music,Gingerbread Man Records,I See Fire on Satellite Award for Best Original Song,
